idind,year,type,wage,nls,logwage,lognls
15810,2001,1,4500,7000,8.411832675758411,8.85366542803745
8025,2001,1,800,6000,6.684611727667927,8.699514748210191
8028,2001,1,3000,5000,8.006367567650246,8.517193191416238
17528,2001,1,2000,10000,7.600902459542082,9.210340371976184
15811,2001,1,3200,10000,8.070906088787819,9.210340371976184
13397,2001,1,1300,20000,7.170119543449628,9.903487552536127
13398,2001,1,4000,8000,8.294049640102028,8.987196820661973
8036,2001,1,1500,10000,7.313220387090301,9.210340371976184
8037,2001,1,4000,10000,8.294049640102028,9.210340371976184
8039,2001,1,4400,10000,8.389359819906353,9.210340371976184
15815,2001,1,1450,7000,7.27931883541462,8.85366542803745
8052,2001,1,6500,15000,8.779557455883728,9.615805480084347
8062,2001,1,2400,20000,7.783224016336037,9.903487552536127
8064,2001,1,6000,50000,8.699514748210191,10.819778284410283
8066,2001,1,1570,10000,7.358830898342354,9.210340371976184
8067,2001,1,4000,15000,8.294049640102028,9.615805480084347
8069,2001,1,2500,50000,7.824046010856292,10.819778284410283
17529,2001,1,1000,10000,6.907755278982137,9.210340371976184
17531,2001,1,250,4000,5.521460917862246,8.294049640102028
8078,2001,1,2200,5000,7.696212639346407,8.517193191416238
8081,2001,1,900,10000,6.802394763324311,9.210340371976184
8082,2001,1,250,8000,5.521460917862246,8.987196820661973
17536,2001,1,1500,15000,7.313220387090301,9.615805480084347
8086,2001,1,3000,15000,8.006367567650246,9.615805480084347
8089,2001,1,1500,10000,7.313220387090301,9.210340371976184
8090,2001,1,3500,20000,8.160518247477505,9.903487552536127
8095,2001,1,2000,6000,7.600902459542082,8.699514748210191
18636,2001,1,633,10000,6.450470422144176,9.210340371976184
18637,2001,1,4000,10000,8.294049640102028,9.210340371976184
18639,2001,1,750,12000,6.620073206530356,9.392661928770137
18640,2001,1,10000,20000,9.210340371976184,9.903487552536127
8098,2001,1,1500,10000,7.313220387090301,9.210340371976184
8099,2001,1,2000,20000,7.600902459542082,9.903487552536127
8100,2001,1,1000,10000,6.907755278982137,9.210340371976184
8106,2001,1,2000,10000,7.600902459542082,9.210340371976184
8107,2001,1,2000,15000,7.600902459542082,9.615805480084347
8110,2001,1,2500,4000,7.824046010856292,8.294049640102028
8113,2001,1,1725,10000,7.45298232946546,9.210340371976184
15825,2001,1,1600,15000,7.3777589082278725,9.615805480084347
18644,2001,1,2500,6000,7.824046010856292,8.699514748210191
8111,2001,1,2170,45000,7.682482446534506,10.714417768752456
15822,2001,1,6000,100000,8.699514748210191,11.512925464970229
17541,2001,1,350,6000,5.857933154483459,8.699514748210191
8134,2001,1,2700,10000,7.90100705199242,9.210340371976184
17542,2001,1,1400,10000,7.24422751560335,9.210340371976184
17543,2001,1,4000,15000,8.294049640102028,9.615805480084347
8159,2001,1,1160,10000,7.05617528410041,9.210340371976184
13419,2001,1,3650,10000,8.202482446576537,9.210340371976184
8176,2001,1,1900,25000,7.549609165154532,10.126631103850338
8178,2001,1,2100,20000,7.649692623711514,9.903487552536127
8180,2001,1,700,30000,6.551080335043404,10.308952660644293
8181,2001,1,2000,30000,7.600902459542082,10.308952660644293
17550,2001,1,5500,30000,8.612503371220562,10.308952660644293
8185,2001,1,6000,15000,8.699514748210191,9.615805480084347
8190,2001,1,1900,15000,7.549609165154532,9.615805480084347
8191,2001,1,3500,60000,8.160518247477505,11.002099841204238
8197,2001,1,2000,10000,7.600902459542082,9.210340371976184
17554,2001,1,3000,10000,8.006367567650246,9.210340371976184
8202,2001,1,1000,10000,6.907755278982137,9.210340371976184
8203,2001,1,1400,10000,7.24422751560335,9.210340371976184
8208,2001,1,1500,6000,7.313220387090301,8.699514748210191
8209,2001,1,2000,8000,7.600902459542082,8.987196820661973
13434,2001,1,2000,10000,7.600902459542082,9.210340371976184
8199,2001,1,200,7000,5.298317366548036,8.85366542803745
18653,2001,1,3000,15000,8.006367567650246,9.615805480084347
8218,2001,3,50,15000,3.912023005428146,9.615805480084347
17555,2001,3,1800,3000,7.495541943884256,8.006367567650246
13441,2001,3,800,10000,6.684611727667927,9.210340371976184
8241,2001,3,1100,20000,7.003065458786462,9.903487552536127
8248,2001,3,1400,10000,7.24422751560335,9.210340371976184
17568,2001,3,1200,5000,7.090076835776092,8.517193191416238
13455,2001,3,900,10000,6.802394763324311,9.210340371976184
13456,2001,3,1800,10000,7.495541943884256,9.210340371976184
8272,2001,3,2020,10000,7.61085279039525,9.210340371976184
8275,2001,3,800,10000,6.684611727667927,9.210340371976184
8277,2001,3,1680,10000,7.426549072397305,9.210340371976184
13458,2001,3,750,10000,6.620073206530356,9.210340371976184
8281,2001,3,1000,5000,6.907755278982137,8.517193191416238
8287,2001,3,3000,20000,8.006367567650246,9.903487552536127
8288,2001,3,1300,10000,7.170119543449628,9.210340371976184
8292,2001,3,1400,15000,7.24422751560335,9.615805480084347
8295,2001,3,900,5000,6.802394763324311,8.517193191416238
8279,2001,3,1200,3000,7.090076835776092,8.006367567650246
15836,2001,3,1370,5000,7.222566018822171,8.517193191416238
8301,2001,4,2100,18000,7.649692623711514,9.798127036878302
15840,2001,4,1750,10000,7.4673710669175595,9.210340371976184
8311,2001,4,1800,15000,7.495541943884256,9.615805480084347
18663,2001,4,800,3000,6.684611727667927,8.006367567650246
8320,2001,4,800,4000,6.684611727667927,8.294049640102028
8310,2001,4,1300,15000,7.170119543449628,9.615805480084347
17577,2001,4,1000,10000,6.907755278982137,9.210340371976184
17579,2001,4,170,10000,5.135798437050262,9.210340371976184
17582,2001,4,1500,5000,7.313220387090301,8.517193191416238
13469,2001,4,500,10000,6.214608098422191,9.210340371976184
17587,2001,4,100,2000,4.605170185988092,7.600902459542082
13470,2001,4,700,6000,6.551080335043404,8.699514748210191
8386,2001,4,400,1000,5.991464547107982,6.907755278982137
8372,2001,4,1010,5000,6.917705609835305,8.517193191416238
18675,2001,4,1200,10000,7.090076835776092,9.210340371976184
8399,2001,4,750,2000,6.620073206530356,7.600902459542082
13482,2001,4,1500,5000,7.313220387090301,8.517193191416238
17603,2001,4,1000,3000,6.907755278982137,8.006367567650246
13490,2001,4,2000,20000,7.600902459542082,9.903487552536127
8458,2001,4,884,8000,6.784457062637643,8.987196820661973
8459,2001,4,300,8000,5.703782474656201,8.987196820661973
8464,2001,4,638,4000,6.45833828334479,8.294049640102028
13508,2001,4,2000,10000,7.600902459542082,9.210340371976184
8466,2001,4,1200,20000,7.090076835776092,9.903487552536127
8467,2001,4,1100,10000,7.003065458786462,9.210340371976184
8468,2001,4,800,10000,6.684611727667927,9.210340371976184
8471,2001,4,700,5000,6.551080335043404,8.517193191416238
15873,2001,4,2500,8000,7.824046010856292,8.987196820661973
17610,2001,4,1800,6000,7.495541943884256,8.699514748210191
8478,2001,4,3000,8000,8.006367567650246,8.987196820661973
17612,2001,4,502,10000,6.218600119691729,9.210340371976184
18682,2001,4,2000,50000,7.600902459542082,10.819778284410283
18684,2001,4,2500,100000,7.824046010856292,11.512925464970229
17613,2001,4,600,3000,6.396929655216146,8.006367567650246
17615,2001,4,600,5000,6.396929655216146,8.517193191416238
18688,2001,4,2144,4000,7.670428522190693,8.294049640102028
8500,2001,4,900,10000,6.802394763324311,9.210340371976184
8505,2001,4,1500,12000,7.313220387090301,9.392661928770137
13519,2001,4,10000,15000,9.210340371976184,9.615805480084347
8515,2001,4,560,10000,6.327936783729195,9.210340371976184
15880,2001,4,650,30000,6.476972362889683,10.308952660644293
13524,2001,4,800,20000,6.684611727667927,9.903487552536127
8523,2001,4,1200,20000,7.090076835776092,9.903487552536127
8524,2001,4,5000,30000,8.517193191416238,10.308952660644293
8531,2001,4,500,5000,6.214608098422191,8.517193191416238
8536,2001,4,1100,10000,7.003065458786462,9.210340371976184
17625,2001,4,500,3000,6.214608098422191,8.006367567650246
15883,2001,4,800,6000,6.684611727667927,8.699514748210191
15884,2001,4,700,8000,6.551080335043404,8.987196820661973
15886,2001,4,400,8000,5.991464547107982,8.987196820661973
8563,2001,4,1300,6000,7.170119543449628,8.699514748210191
18695,2001,4,3000,10000,8.006367567650246,9.210340371976184
13500,2001,4,1200,10000,7.090076835776092,9.210340371976184
13533,2001,4,1000,10000,6.907755278982137,9.210340371976184
8569,2001,4,1000,15000,6.907755278982137,9.615805480084347
15896,2001,4,400,700,5.991464547107982,6.551080335043404
15897,2001,4,810,10000,6.697034247666484,9.210340371976184
15898,2001,4,1500,6000,7.313220387090301,8.699514748210191
17634,2001,4,1000,4000,6.907755278982137,8.294049640102028
17636,2001,4,1500,2500,7.313220387090301,7.824046010856292
17638,2001,4,1400,10000,7.24422751560335,9.210340371976184
18702,2001,4,420,3000,6.040254711277414,8.006367567650246
8460,2001,4,1500,9000,7.313220387090301,9.104979856318357
8541,2001,4,5000,15000,8.517193191416238,9.615805480084347
8542,2001,4,750,10000,6.620073206530356,9.210340371976184
8543,2001,4,3600,50000,8.1886891244442,10.819778284410283
8544,2001,4,520,20000,6.253828811575473,9.903487552536127
8537,2001,4,4000,10000,8.294049640102028,9.210340371976184
13522,2001,4,1200,5000,7.090076835776092,8.517193191416238
17645,2001,4,1500,6000,7.313220387090301,8.699514748210191
17608,2001,4,10000,30000,9.210340371976184,10.308952660644293
8533,2001,4,484,3000,6.182084906716632,8.006367567650246
8535,2001,4,1600,2000,7.3777589082278725,7.600902459542082
8573,2001,4,380,2000,5.940171252720432,7.600902459542082
8574,2001,4,400,3000,5.991464547107982,8.006367567650246
8575,2001,4,500,4000,6.214608098422191,8.294049640102028
8581,2001,4,435,2000,6.075346031088684,7.600902459542082
8584,2001,4,280,4000,5.634789603169249,8.294049640102028
8585,2001,4,700,6000,6.551080335043404,8.699514748210191
8588,2001,4,150,10000,5.0106352940962555,9.210340371976184
8591,2001,4,6000,10000,8.699514748210191,9.210340371976184
8593,2001,4,500,12000,6.214608098422191,9.392661928770137
8594,2001,4,1300,8000,7.170119543449628,8.987196820661973
8595,2001,4,400,4000,5.991464547107982,8.294049640102028
8604,2001,4,2150,7000,7.673223121121708,8.85366542803745
17647,2001,4,1140,10000,7.038783541388542,9.210340371976184
18707,2001,4,1600,5000,7.3777589082278725,8.517193191416238
8623,2001,4,1100,10000,7.003065458786462,9.210340371976184
13539,2001,4,600,12000,6.396929655216146,9.392661928770137
17654,2001,4,200,7000,5.298317366548036,8.85366542803745
8640,2001,4,2000,10000,7.600902459542082,9.210340371976184
13540,2001,4,1500,10000,7.313220387090301,9.210340371976184
8625,2001,4,400,10000,5.991464547107982,9.210340371976184
17659,2001,4,4000,15000,8.294049640102028,9.615805480084347
18710,2001,4,1200,10000,7.090076835776092,9.210340371976184
8631,2001,4,3500,5000,8.160518247477505,8.517193191416238
13543,2001,4,3000,10000,8.006367567650246,9.210340371976184
8645,2001,4,1900,10000,7.549609165154532,9.210340371976184
8650,2001,4,1300,7000,7.170119543449628,8.85366542803745
8651,2001,4,440,10000,6.0867747269123065,9.210340371976184
8655,2001,4,1800,8000,7.495541943884256,8.987196820661973
8657,2001,4,900,20000,6.802394763324311,9.903487552536127
8658,2001,4,3700,20000,8.216088098632316,9.903487552536127
8665,2001,4,1000,10000,6.907755278982137,9.210340371976184
8666,2001,4,1400,10000,7.24422751560335,9.210340371976184
8668,2001,4,400,3000,5.991464547107982,8.006367567650246
8673,2001,4,1600,10000,7.3777589082278725,9.210340371976184
8647,2001,4,1560,12000,7.352441100243583,9.392661928770137
13547,2001,4,400,20000,5.991464547107982,9.903487552536127
13544,2001,4,5000,5000,8.517193191416238,8.517193191416238
13552,2001,4,150,12000,5.0106352940962555,9.392661928770137
8679,2001,4,6000,10000,8.699514748210191,9.210340371976184
8686,2001,4,800,3000,6.684611727667927,8.006367567650246
8688,2001,4,1000,5000,6.907755278982137,8.517193191416238
8689,2001,4,700,10000,6.551080335043404,9.210340371976184
8692,2001,4,1100,10000,7.003065458786462,9.210340371976184
8694,2001,4,1200,10000,7.090076835776092,9.210340371976184
8695,2001,4,700,5000,6.551080335043404,8.517193191416238
15907,2001,4,2000,5000,7.600902459542082,8.517193191416238
8699,2001,4,1200,10000,7.090076835776092,9.210340371976184
15909,2001,4,1800,3000,7.495541943884256,8.006367567650246
8707,2001,4,500,5000,6.214608098422191,8.517193191416238
8708,2001,4,936,10000,6.841615476477592,9.210340371976184
13549,2001,4,100,10000,4.605170185988092,9.210340371976184
18727,2001,4,800,10000,6.684611727667927,9.210340371976184
18728,2001,4,600,15000,6.396929655216146,9.615805480084347
17670,2001,4,480,7000,6.173786103901937,8.85366542803745
17671,2001,4,1800,5000,7.495541943884256,8.517193191416238
8690,2001,4,200,10000,5.298317366548036,9.210340371976184
17668,2001,4,2000,10000,7.600902459542082,9.210340371976184
8716,2001,4,652,6000,6.480044561926653,8.699514748210191
13562,2001,4,550,3000,6.309918278226516,8.006367567650246
8727,2001,4,1200,5000,7.090076835776092,8.517193191416238
8735,2001,4,627,6000,6.440946540632921,8.699514748210191
8737,2001,4,890,2000,6.7912214627261855,7.600902459542082
13557,2001,4,1062,5000,6.967909201801884,8.517193191416238
13561,2001,4,677,3000,6.517671272912275,8.006367567650246
17674,2001,4,559,5000,6.326149473155099,8.517193191416238
8721,2001,4,1500,10000,7.313220387090301,9.210340371976184
17676,2001,4,500,7000,6.214608098422191,8.85366542803745
15913,2001,4,2000,10000,7.600902459542082,9.210340371976184
15914,2001,4,1216,4000,7.103322062526113,8.294049640102028
8740,2001,4,2500,40000,7.824046010856292,10.596634733096073
8741,2001,4,2500,25000,7.824046010856292,10.126631103850338
13564,2001,4,600,20000,6.396929655216146,9.903487552536127
8744,2001,1,4000,15000,8.294049640102028,9.615805480084347
8745,2001,1,2000,30000,7.600902459542082,10.308952660644293
8752,2001,1,300,10000,5.703782474656201,9.210340371976184
13570,2001,1,1000,10000,6.907755278982137,9.210340371976184
8763,2001,1,2000,5000,7.600902459542082,8.517193191416238
15923,2001,1,8000,10000,8.987196820661973,9.210340371976184
13566,2001,1,5000,15000,8.517193191416238,9.615805480084347
13568,2001,1,600,5000,6.396929655216146,8.517193191416238
8769,2001,1,580,10000,6.363028103540465,9.210340371976184
8774,2001,1,3000,10000,8.006367567650246,9.210340371976184
8777,2001,1,800,30000,6.684611727667927,10.308952660644293
13576,2001,1,4200,8000,8.34283980427146,8.987196820661973
13577,2001,1,1300,15000,7.170119543449628,9.615805480084347
8786,2001,1,1100,15000,7.003065458786462,9.615805480084347
8787,2001,1,5000,20000,8.517193191416238,9.903487552536127
8789,2001,1,700,10000,6.551080335043404,9.210340371976184
8790,2001,1,1400,10000,7.24422751560335,9.210340371976184
15924,2001,1,2000,15000,7.600902459542082,9.615805480084347
15925,2001,1,500,100000,6.214608098422191,11.512925464970229
15926,2001,1,3500,10000,8.160518247477505,9.210340371976184
8791,2001,1,800,6000,6.684611727667927,8.699514748210191
8792,2001,1,180,8000,5.19295685089021,8.987196820661973
15927,2001,1,950,10000,6.856461984594587,9.210340371976184
15928,2001,1,640,10000,6.461468176353717,9.210340371976184
18730,2001,1,2500,10000,7.824046010856292,9.210340371976184
8793,2001,1,1300,5000,7.170119543449628,8.517193191416238
13578,2001,1,450,21000,6.1092475827643655,9.95227771670556
8805,2001,1,1650,10000,7.408530566894626,9.210340371976184
8808,2001,1,1500,10000,7.313220387090301,9.210340371976184
8809,2001,1,2200,20000,7.696212639346407,9.903487552536127
8810,2001,1,2000,10000,7.600902459542082,9.210340371976184
8814,2001,1,2000,15000,7.600902459542082,9.615805480084347
8815,2001,1,3000,10000,8.006367567650246,9.210340371976184
8820,2001,1,2200,50000,7.696212639346407,10.819778284410283
8821,2001,1,3200,40000,8.070906088787819,10.596634733096073
8822,2001,1,1500,30000,7.313220387090301,10.308952660644293
8824,2001,1,2130,15000,7.6638772587034705,9.615805480084347
8825,2001,1,4300,15000,8.366370301681654,9.615805480084347
8827,2001,1,2000,10000,7.600902459542082,9.210340371976184
17686,2001,1,1500,10000,7.313220387090301,9.210340371976184
17687,2001,1,2500,15000,7.824046010856292,9.615805480084347
8829,2001,1,2800,10000,7.937374696163295,9.210340371976184
8830,2001,1,800,6000,6.684611727667927,8.699514748210191
15930,2001,1,1000,10000,6.907755278982137,9.210340371976184
15931,2001,1,1600,4000,7.3777589082278725,8.294049640102028
15936,2001,1,2300,15000,7.7406644019172415,9.615805480084347
17689,2001,1,2100,10000,7.649692623711514,9.210340371976184
17692,2001,1,3600,16000,8.1886891244442,9.680344001221918
15932,2001,1,1600,10000,7.3777589082278725,9.210340371976184
8834,2001,1,1000,20000,6.907755278982137,9.903487552536127
8835,2001,1,2000,15000,7.600902459542082,9.615805480084347
13585,2001,1,1500,8000,7.313220387090301,8.987196820661973
13586,2001,1,2000,10000,7.600902459542082,9.210340371976184
8841,2001,1,1500,15000,7.313220387090301,9.615805480084347
8848,2001,1,900,15000,6.802394763324311,9.615805480084347
8853,2001,1,200,10000,5.298317366548036,9.210340371976184
17696,2001,1,748,8000,6.617402977974478,8.987196820661973
18737,2001,1,1000,10000,6.907755278982137,9.210340371976184
18738,2001,1,400,15000,5.991464547107982,9.615805480084347
8860,2001,1,5000,10000,8.517193191416238,9.210340371976184
8870,2001,1,100,50000,4.605170185988092,10.819778284410283
8890,2001,1,1700,10000,7.438383530044307,9.210340371976184
17701,2001,1,525,10000,6.263398262591624,9.210340371976184
13588,2001,1,6000,50000,8.699514748210191,10.819778284410283
8904,2001,1,5000,20000,8.517193191416238,9.903487552536127
8908,2001,1,3000,13000,8.006367567650246,9.472704636443673
8909,2001,1,7000,20000,8.85366542803745,9.903487552536127
8914,2001,1,3000,10000,8.006367567650246,9.210340371976184
